ProductKey;CustomerKey;UnitPrice;OrderQuantity;SalesAmount;SalesOrderNumber;OrderDate;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;NumberCarsOwned;GeographyKey;City;StateProvinceName;EnglishCountryRegionName;SalesTerritoryKey;EnglishProductName;ProductSubcategoryKey;EnglishProductSubcategoryName;ProductCategoryKey;EnglishProductCategoryName
378;24870;2443,35;1;2443,35;SO61979;2013-07-12 00:00:00.000;Taylor;Morgan;1956-09-10;M;F;taylor6@adventure-works.com;150000,00;3;262;Oxford;England;United Kingdom;10;Road-250 Black, 52;2;Road Bikes;1;Bikes
477;24870;4,99;1;4,99;SO61979;2013-07-12 00:00:00.000;Taylor;Morgan;1956-09-10;M;F;taylor6@adventure-works.com;150000,00;3;262;Oxford;England;United Kingdom;10;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
479;24870;8,99;1;8,99;SO61979;2013-07-12 00:00:00.000;Taylor;Morgan;1956-09-10;M;F;taylor6@adventure-works.com;150000,00;3;262;Oxford;England;United Kingdom;10;Road Bottle Cage;28;Bottles and Cages;4;Accessories
589;17632;769,49;1;769,49;SO61980;2013-07-12 00:00:00.000;Jimmy;Serrano;1979-04-18;M;M;jimmy20@adventure-works.com;40000,00;1;230;Berkshire;England;United Kingdom;10;Mountain-400-W Silver, 42;1;Mountain Bikes;1;Bikes
478;17632;9,99;1;9,99;SO61980;2013-07-12 00:00:00.000;Jimmy;Serrano;1979-04-18;M;M;jimmy20@adventure-works.com;40000,00;1;230;Berkshire;England;United Kingdom;10;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;17632;4,99;1;4,99;SO61980;2013-07-12 00:00:00.000;Jimmy;Serrano;1979-04-18;M;M;jimmy20@adventure-works.com;40000,00;1;230;Berkshire;England;United Kingdom;10;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
217;17632;34,99;1;34,99;SO61980;2013-07-12 00:00:00.000;Jimmy;Serrano;1979-04-18;M;M;jimmy20@adventure-works.com;40000,00;1;230;Berkshire;England;United Kingdom;10;Sport-100 Helmet, Black;31;Helmets;4;Accessories
588;16054;769,49;1;769,49;SO61981;2013-07-12 00:00:00.000;Hector;Ortega;1961-12-17;S;M;hector19@adventure-works.com;20000,00;0;275;Wokingham;England;United Kingdom;10;Mountain-400-W Silver, 40;1;Mountain Bikes;1;Bikes
485;16054;21,98;1;21,98;SO61981;2013-07-12 00:00:00.000;Hector;Ortega;1961-12-17;S;M;hector19@adventure-works.com;20000,00;0;275;Wokingham;England;United Kingdom;10;Fender Set - Mountain;30;Fenders;4;Accessories
222;16054;34,99;1;34,99;SO61981;2013-07-12 00:00:00.000;Hector;Ortega;1961-12-17;S;M;hector19@adventure-works.com;20000,00;0;275;Wokingham;England;United Kingdom;10;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
530;11501;4,99;1;4,99;SO61982;2013-07-12 00:00:00.000;Brandy;Chandra;1981-01-03;S;F;brandy20@adventure-works.com;40000,00;2;49;Cliffside;British Columbia;Canada;6;Touring Tire Tube;37;Tires and Tubes;4;Accessories
487;11501;54,99;1;54,99;SO61982;2013-07-12 00:00:00.000;Brandy;Chandra;1981-01-03;S;F;brandy20@adventure-works.com;40000,00;2;49;Cliffside;British Columbia;Canada;6;Hydration Pack - 70 oz.;32;Hydration Packs;4;Accessories
538;27648;21,49;1;21,49;SO61983;2013-07-12 00:00:00.000;Chase;Rogers;1961-05-08;S;M;chase20@adventure-works.com;80000,00;2;644;Walla Walla;Washington;United States;1;LL Road Tire;37;Tires and Tubes;4;Accessories
480;27648;2,29;1;2,29;SO61983;2013-07-12 00:00:00.000;Chase;Rogers;1961-05-08;S;M;chase20@adventure-works.com;80000,00;2;644;Walla Walla;Washington;United States;1;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
540;16247;32,60;1;32,60;SO61984;2013-07-12 00:00:00.000;Anna;Brown;1964-10-30;S;F;anna65@adventure-works.com;60000,00;0;66;Sooke;British Columbia;Canada;6;HL Road Tire;37;Tires and Tubes;4;Accessories
480;16247;2,29;1;2,29;SO61984;2013-07-12 00:00:00.000;Anna;Brown;1964-10-30;S;F;anna65@adventure-works.com;60000,00;0;66;Sooke;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
540;24263;32,60;1;32,60;SO61985;2013-07-12 00:00:00.000;Brooke;Brooks;1983-02-12;M;F;brooke1@adventure-works.com;60000,00;2;331;La Jolla;California;United States;4;HL Road Tire;37;Tires and Tubes;4;Accessories
480;24263;2,29;1;2,29;SO61985;2013-07-12 00:00:00.000;Brooke;Brooks;1983-02-12;M;F;brooke1@adventure-works.com;60000,00;2;331;La Jolla;California;United States;4;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
528;23333;4,99;1;4,99;SO61986;2013-07-12 00:00:00.000;Steve;Sun;1981-03-12;M;M;steve16@adventure-works.com;40000,00;2;536;Beaverton;Oregon;United States;1;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
536;23333;29,99;1;29,99;SO61986;2013-07-12 00:00:00.000;Steve;Sun;1981-03-12;M;M;steve16@adventure-works.com;40000,00;2;536;Beaverton;Oregon;United States;1;ML Mountain Tire;37;Tires and Tubes;4;Accessories
217;23333;34,99;1;34,99;SO61986;2013-07-12 00:00:00.000;Steve;Sun;1981-03-12;M;M;steve16@adventure-works.com;40000,00;2;536;Beaverton;Oregon;United States;1;Sport-100 Helmet, Black;31;Helmets;4;Accessories
237;23333;49,99;1;49,99;SO61986;2013-07-12 00:00:00.000;Steve;Sun;1981-03-12;M;M;steve16@adventure-works.com;40000,00;2;536;Beaverton;Oregon;United States;1;Long-Sleeve Logo Jersey, XL;21;Jerseys;3;Clothing
540;24261;32,60;1;32,60;SO61987;2013-07-12 00:00:00.000;Emma;Jones;1982-12-13;S;F;emma2@adventure-works.com;60000,00;2;311;Concord;California;United States;4;HL Road Tire;37;Tires and Tubes;4;Accessories
529;24261;3,99;1;3,99;SO61987;2013-07-12 00:00:00.000;Emma;Jones;1982-12-13;S;F;emma2@adventure-works.com;60000,00;2;311;Concord;California;United States;4;Road Tire Tube;37;Tires and Tubes;4;Accessories
217;24261;34,99;1;34,99;SO61987;2013-07-12 00:00:00.000;Emma;Jones;1982-12-13;S;F;emma2@adventure-works.com;60000,00;2;311;Concord;California;United States;4;Sport-100 Helmet, Black;31;Helmets;4;Accessories
478;21724;9,99;1;9,99;SO61988;2013-07-12 00:00:00.000;Mandy;Yang;1978-03-12;S;F;mandy6@adventure-works.com;50000,00;0;311;Concord;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;21724;4,99;1;4,99;SO61988;2013-07-12 00:00:00.000;Mandy;Yang;1978-03-12;S;F;mandy6@adventure-works.com;50000,00;0;311;Concord;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
478;21692;9,99;1;9,99;SO61989;2013-07-12 00:00:00.000;Savannah;Ward;1972-05-05;S;F;savannah11@adventure-works.com;60000,00;0;648;Yakima;Washington;United States;1;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;21692;4,99;1;4,99;SO61989;2013-07-12 00:00:00.000;Savannah;Ward;1972-05-05;S;F;savannah11@adventure-works.com;60000,00;0;648;Yakima;Washington;United States;1;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
477;13289;4,99;1;4,99;SO61990;2013-07-12 00:00:00.000;Alexandria;Coleman;1978-08-22;M;F;alexandria6@adventure-works.com;70000,00;3;49;Cliffside;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
528;27633;4,99;1;4,99;SO61991;2013-07-12 00:00:00.000;Richard;Russell;1967-12-13;M;M;richard75@adventure-works.com;80000,00;3;69;Victoria;British Columbia;Canada;6;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
478;27633;9,99;1;9,99;SO61991;2013-07-12 00:00:00.000;Richard;Russell;1967-12-13;M;M;richard75@adventure-works.com;80000,00;3;69;Victoria;British Columbia;Canada;6;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;27633;4,99;1;4,99;SO61991;2013-07-12 00:00:00.000;Richard;Russell;1967-12-13;M;M;richard75@adventure-works.com;80000,00;3;69;Victoria;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
480;27633;2,29;1;2,29;SO61991;2013-07-12 00:00:00.000;Richard;Russell;1967-12-13;M;M;richard75@adventure-works.com;80000,00;3;69;Victoria;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
528;21725;4,99;1;4,99;SO61992;2013-07-12 00:00:00.000;Gabrielle;Cannata;1983-08-18;S;F;gabrielle50@adventure-works.com;50000,00;0;69;Victoria;British Columbia;Canada;6;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
485;13902;21,98;1;21,98;SO61993;2013-07-12 00:00:00.000;Jeremiah;Simmons;1974-09-15;M;M;jeremiah33@adventure-works.com;70000,00;3;311;Concord;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
485;18081;21,98;1;21,98;SO61994;2013-07-12 00:00:00.000;Amanda;Parker;1953-11-21;M;F;amanda51@adventure-works.com;40000,00;2;60;Port Hammond;British Columbia;Canada;6;Fender Set - Mountain;30;Fenders;4;Accessories
529;19507;3,99;1;3,99;SO61995;2013-07-12 00:00:00.000;Raul;Shen;1983-06-10;S;M;raul3@adventure-works.com;30000,00;3;201;Paris;Seine (Paris);France;7;Road Tire Tube;37;Tires and Tubes;4;Accessories
480;19507;2,29;1;2,29;SO61995;2013-07-12 00:00:00.000;Raul;Shen;1983-06-10;S;M;raul3@adventure-works.com;30000,00;3;201;Paris;Seine (Paris);France;7;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
529;27938;3,99;1;3,99;SO61996;2013-07-12 00:00:00.000;Ricky;Serrano;1950-09-23;S;M;ricky17@adventure-works.com;130000,00;4;254;London;England;United Kingdom;10;Road Tire Tube;37;Tires and Tubes;4;Accessories
217;27938;34,99;1;34,99;SO61996;2013-07-12 00:00:00.000;Ricky;Serrano;1950-09-23;S;M;ricky17@adventure-works.com;130000,00;4;254;London;England;United Kingdom;10;Sport-100 Helmet, Black;31;Helmets;4;Accessories
528;11795;4,99;1;4,99;SO61997;2013-07-12 00:00:00.000;Nicole;Thomas;1974-08-15;S;F;nicole11@adventure-works.com;40000,00;0;315;Downey;California;United States;4;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
537;11795;35,00;1;35,00;SO61997;2013-07-12 00:00:00.000;Nicole;Thomas;1974-08-15;S;F;nicole11@adventure-works.com;40000,00;0;315;Downey;California;United States;4;HL Mountain Tire;37;Tires and Tubes;4;Accessories
537;11858;35,00;1;35,00;SO61998;2013-07-12 00:00:00.000;Jordan;Coleman;1968-06-05;M;M;jordan2@adventure-works.com;40000,00;2;361;San Gabriel;California;United States;4;HL Mountain Tire;37;Tires and Tubes;4;Accessories
477;11342;4,99;1;4,99;SO61999;2013-07-12 00:00:00.000;Marshall;Wang;1973-03-07;M;M;marshall0@adventure-works.com;30000,00;0;191;Boulogne-sur-Mer;Pas de Calais;France;7;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
479;11342;8,99;1;8,99;SO61999;2013-07-12 00:00:00.000;Marshall;Wang;1973-03-07;M;M;marshall0@adventure-works.com;30000,00;0;191;Boulogne-sur-Mer;Pas de Calais;France;7;Road Bottle Cage;28;Bottles and Cages;4;Accessories
217;11342;34,99;1;34,99;SO61999;2013-07-12 00:00:00.000;Marshall;Wang;1973-03-07;M;M;marshall0@adventure-works.com;30000,00;0;191;Boulogne-sur-Mer;Pas de Calais;France;7;Sport-100 Helmet, Black;31;Helmets;4;Accessories
485;13331;21,98;1;21,98;SO62000;2013-07-12 00:00:00.000;Lauren;Diaz;1945-05-21;M;F;lauren68@adventure-works.com;130000,00;4;329;Imperial Beach;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
222;13331;34,99;1;34,99;SO62000;2013-07-12 00:00:00.000;Lauren;Diaz;1945-05-21;M;F;lauren68@adventure-works.com;130000,00;4;329;Imperial Beach;California;United States;4;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
481;13331;8,99;1;8,99;SO62000;2013-07-12 00:00:00.000;Lauren;Diaz;1945-05-21;M;F;lauren68@adventure-works.com;130000,00;4;329;Imperial Beach;California;United States;4;Racing Socks, M;23;Socks;3;Clothing
589;14867;769,49;1;769,49;SO62001;2013-07-12 00:00:00.000;Lauren;Richardson;1981-01-04;S;F;lauren10@adventure-works.com;40000,00;0;59;Oak Bay;British Columbia;Canada;6;Mountain-400-W Silver, 42;1;Mountain Bikes;1;Bikes
474;14867;69,99;1;69,99;SO62001;2013-07-12 00:00:00.000;Lauren;Richardson;1981-01-04;S;F;lauren10@adventure-works.com;40000,00;0;59;Oak Bay;British Columbia;Canada;6;Women's Mountain Shorts, S;22;Shorts;3;Clothing
596;15908;539,99;1;539,99;SO62002;2013-07-12 00:00:00.000;David;Wilson;1973-09-12;M;M;david65@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Mountain-500 Black, 40;1;Mountain Bikes;1;Bikes
485;15908;21,98;1;21,98;SO62002;2013-07-12 00:00:00.000;David;Wilson;1973-09-12;M;M;david65@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
477;15908;4,99;1;4,99;SO62002;2013-07-12 00:00:00.000;David;Wilson;1973-09-12;M;M;david65@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
478;15908;9,99;1;9,99;SO62002;2013-07-12 00:00:00.000;David;Wilson;1973-09-12;M;M;david65@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
488;15908;53,99;1;53,99;SO62002;2013-07-12 00:00:00.000;David;Wilson;1973-09-12;M;M;david65@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Short-Sleeve Classic Jersey, S;21;Jerseys;3;Clothing
363;14485;2294,99;1;2294,99;SO62003;2013-07-12 00:00:00.000;Bailey;Stewart;1965-12-09;M;F;bailey23@adventure-works.com;160000,00;2;355;Redwood City;California;United States;4;Mountain-200 Black, 46;1;Mountain Bikes;1;Bikes
478;14485;9,99;1;9,99;SO62003;2013-07-12 00:00:00.000;Bailey;Stewart;1965-12-09;M;F;bailey23@adventure-works.com;160000,00;2;355;Redwood City;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;14485;4,99;1;4,99;SO62003;2013-07-12 00:00:00.000;Bailey;Stewart;1965-12-09;M;F;bailey23@adventure-works.com;160000,00;2;355;Redwood City;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
480;14485;2,29;1;2,29;SO62003;2013-07-12 00:00:00.000;Bailey;Stewart;1965-12-09;M;F;bailey23@adventure-works.com;160000,00;2;355;Redwood City;California;United States;4;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
353;15905;2319,99;1;2319,99;SO62004;2013-07-12 00:00:00.000;Taylor;Taylor;1956-10-15;S;F;taylor56@adventure-works.com;70000,00;2;52;Langley;British Columbia;Canada;6;Mountain-200 Silver, 38;1;Mountain Bikes;1;Bikes
485;15905;21,98;1;21,98;SO62004;2013-07-12 00:00:00.000;Taylor;Taylor;1956-10-15;S;F;taylor56@adventure-works.com;70000,00;2;52;Langley;British Columbia;Canada;6;Fender Set - Mountain;30;Fenders;4;Accessories
486;15905;159,00;1;159,00;SO62004;2013-07-12 00:00:00.000;Taylor;Taylor;1956-10-15;S;F;taylor56@adventure-works.com;70000,00;2;52;Langley;British Columbia;Canada;6;All-Purpose Bike Stand;27;Bike Stands;4;Accessories
357;12042;2319,99;1;2319,99;SO62005;2013-07-12 00:00:00.000;Alex;Carter;1981-03-26;M;M;alex39@adventure-works.com;40000,00;2;648;Yakima;Washington;United States;1;Mountain-200 Silver, 46;1;Mountain Bikes;1;Bikes
485;12042;21,98;1;21,98;SO62005;2013-07-12 00:00:00.000;Alex;Carter;1981-03-26;M;M;alex39@adventure-works.com;40000,00;2;648;Yakima;Washington;United States;1;Fender Set - Mountain;30;Fenders;4;Accessories
487;12042;54,99;1;54,99;SO62005;2013-07-12 00:00:00.000;Alex;Carter;1981-03-26;M;M;alex39@adventure-works.com;40000,00;2;648;Yakima;Washington;United States;1;Hydration Pack - 70 oz.;32;Hydration Packs;4;Accessories
575;24201;2384,07;1;2384,07;SO62006;2013-07-12 00:00:00.000;Olivia;Gonzales;1975-01-23;M;F;olivia62@adventure-works.com;10000,00;0;207;Chatou;Yveline;France;7;Touring-1000 Blue, 54;3;Touring Bikes;1;Bikes
222;24201;34,99;1;34,99;SO62006;2013-07-12 00:00:00.000;Olivia;Gonzales;1975-01-23;M;F;olivia62@adventure-works.com;10000,00;0;207;Chatou;Yveline;France;7;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
225;24201;8,99;1;8,99;SO62006;2013-07-12 00:00:00.000;Olivia;Gonzales;1975-01-23;M;F;olivia62@adventure-works.com;10000,00;0;207;Chatou;Yveline;France;7;AWC Logo Cap;19;Caps;3;Clothing
580;23433;1700,99;1;1700,99;SO62007;2013-07-12 00:00:00.000;Pedro;Muñoz;1973-10-07;S;M;pedro28@adventure-works.com;70000,00;1;31;Hobart;Tasmania;Australia;9;Road-350-W Yellow, 40;2;Road Bikes;1;Bikes
384;24505;1120,49;1;1120,49;SO62008;2013-07-12 00:00:00.000;Clifford;Gonzalez;1954-12-07;M;M;clifford17@adventure-works.com;40000,00;2;30;Perth;South Australia;Australia;9;Road-550-W Yellow, 40;2;Road Bikes;1;Bikes
355;13647;2319,99;1;2319,99;SO62009;2013-07-12 00:00:00.000;Armando;Alonso;1975-12-11;S;M;armando8@adventure-works.com;120000,00;4;22;East Brisbane;Queensland;Australia;9;Mountain-200 Silver, 42;1;Mountain Bikes;1;Bikes
537;13647;35,00;1;35,00;SO62009;2013-07-12 00:00:00.000;Armando;Alonso;1975-12-11;S;M;armando8@adventure-works.com;120000,00;4;22;East Brisbane;Queensland;Australia;9;HL Mountain Tire;37;Tires and Tubes;4;Accessories
528;13647;4,99;1;4,99;SO62009;2013-07-12 00:00:00.000;Armando;Alonso;1975-12-11;S;M;armando8@adventure-works.com;120000,00;4;22;East Brisbane;Queensland;Australia;9;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
363;13649;2294,99;1;2294,99;SO62010;2013-07-12 00:00:00.000;Rebekah;Suarez;1976-11-04;M;F;rebekah39@adventure-works.com;110000,00;4;27;Townsville;Queensland;Australia;9;Mountain-200 Black, 46;1;Mountain Bikes;1;Bikes
528;13649;4,99;1;4,99;SO62010;2013-07-12 00:00:00.000;Rebekah;Suarez;1976-11-04;M;F;rebekah39@adventure-works.com;110000,00;4;27;Townsville;Queensland;Australia;9;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
537;13649;35,00;1;35,00;SO62010;2013-07-12 00:00:00.000;Rebekah;Suarez;1976-11-04;M;F;rebekah39@adventure-works.com;110000,00;4;27;Townsville;Queensland;Australia;9;HL Mountain Tire;37;Tires and Tubes;4;Accessories
214;13649;34,99;1;34,99;SO62010;2013-07-12 00:00:00.000;Rebekah;Suarez;1976-11-04;M;F;rebekah39@adventure-works.com;110000,00;4;27;Townsville;Queensland;Australia;9;Sport-100 Helmet, Red;31;Helmets;4;Accessories
579;23819;1214,85;1;1214,85;SO62011;2013-07-12 00:00:00.000;Vanessa;Washington;1984-04-10;M;F;vanessa14@adventure-works.com;40000,00;0;68;Vancouver;British Columbia;Canada;6;Touring-2000 Blue, 54;3;Touring Bikes;1;Bikes
482;23819;8,99;1;8,99;SO62011;2013-07-12 00:00:00.000;Vanessa;Washington;1984-04-10;M;F;vanessa14@adventure-works.com;40000,00;0;68;Vancouver;British Columbia;Canada;6;Racing Socks, L;23;Socks;3;Clothing
573;25943;2384,07;1;2384,07;SO62012;2013-07-12 00:00:00.000;Brianna;McDonald;1984-08-02;S;F;brianna55@adventure-works.com;70000,00;2;347;Novato;California;United States;4;Touring-1000 Blue, 46;3;Touring Bikes;1;Bikes
477;25943;4,99;1;4,99;SO62012;2013-07-12 00:00:00.000;Brianna;McDonald;1984-08-02;S;F;brianna55@adventure-works.com;70000,00;2;347;Novato;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
479;25943;8,99;1;8,99;SO62012;2013-07-12 00:00:00.000;Brianna;McDonald;1984-08-02;S;F;brianna55@adventure-works.com;70000,00;2;347;Novato;California;United States;4;Road Bottle Cage;28;Bottles and Cages;4;Accessories
217;25943;34,99;1;34,99;SO62012;2013-07-12 00:00:00.000;Brianna;McDonald;1984-08-02;S;F;brianna55@adventure-works.com;70000,00;2;347;Novato;California;United States;4;Sport-100 Helmet, Black;31;Helmets;4;Accessories
561;22234;2384,07;1;2384,07;SO62013;2013-07-12 00:00:00.000;Katherine;Gonzalez;1977-08-07;M;F;katherine65@adventure-works.com;50000,00;0;63;Shawnee;British Columbia;Canada;6;Touring-1000 Yellow, 46;3;Touring Bikes;1;Bikes
479;22234;8,99;1;8,99;SO62013;2013-07-12 00:00:00.000;Katherine;Gonzalez;1977-08-07;M;F;katherine65@adventure-works.com;50000,00;0;63;Shawnee;British Columbia;Canada;6;Road Bottle Cage;28;Bottles and Cages;4;Accessories
477;22234;4,99;1;4,99;SO62013;2013-07-12 00:00:00.000;Katherine;Gonzalez;1977-08-07;M;F;katherine65@adventure-works.com;50000,00;0;63;Shawnee;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
562;25979;2384,07;1;2384,07;SO62014;2013-07-12 00:00:00.000;Miguel;Edwards;1974-01-29;S;M;miguel44@adventure-works.com;70000,00;2;536;Beaverton;Oregon;United States;1;Touring-1000 Yellow, 50;3;Touring Bikes;1;Bikes
386;20437;1120,49;1;1120,49;SO62015;2013-07-12 00:00:00.000;Gabriella;Howard;1981-04-10;S;F;gabriella9@adventure-works.com;60000,00;2;383;West Covina;California;United States;4;Road-550-W Yellow, 42;2;Road Bikes;1;Bikes
214;20437;34,99;1;34,99;SO62015;2013-07-12 00:00:00.000;Gabriella;Howard;1981-04-10;S;F;gabriella9@adventure-works.com;60000,00;2;383;West Covina;California;United States;4;Sport-100 Helmet, Red;31;Helmets;4;Accessories
382;20145;1120,49;1;1120,49;SO62016;2013-07-12 00:00:00.000;Fernando;Lee;1971-04-19;M;M;fernando20@adventure-works.com;10000,00;1;207;Chatou;Yveline;France;7;Road-550-W Yellow, 38;2;Road Bikes;1;Bikes
529;20145;3,99;1;3,99;SO62016;2013-07-12 00:00:00.000;Fernando;Lee;1971-04-19;M;M;fernando20@adventure-works.com;10000,00;1;207;Chatou;Yveline;France;7;Road Tire Tube;37;Tires and Tubes;4;Accessories
539;20145;24,99;1;24,99;SO62016;2013-07-12 00:00:00.000;Fernando;Lee;1971-04-19;M;M;fernando20@adventure-works.com;10000,00;1;207;Chatou;Yveline;France;7;ML Road Tire;37;Tires and Tubes;4;Accessories
222;20145;34,99;1;34,99;SO62016;2013-07-12 00:00:00.000;Fernando;Lee;1971-04-19;M;M;fernando20@adventure-works.com;10000,00;1;207;Chatou;Yveline;France;7;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
584;12807;539,99;1;539,99;SO62017;2013-07-12 00:00:00.000;Nina;Kumar;1974-02-01;S;F;nina8@adventure-works.com;40000,00;0;172;Offenbach;Saarland;Germany;8;Road-750 Black, 58;2;Road Bikes;1;Bikes
575;11906;2384,07;1;2384,07;SO62018;2013-07-12 00:00:00.000;Gabriella;Sanders;1972-08-17;M;F;gabriella1@adventure-works.com;80000,00;3;20;Brisbane;Queensland;Australia;9;Touring-1000 Blue, 54;3;Touring Bikes;1;Bikes
560;14224;1214,85;1;1214,85;SO62019;2013-07-12 00:00:00.000;Tamara;She;1984-09-17;S;F;tamara12@adventure-works.com;110000,00;3;5;Lane Cove;New South Wales;Australia;9;Touring-2000 Blue, 60;3;Touring Bikes;1;Bikes
217;14224;34,99;1;34,99;SO62019;2013-07-12 00:00:00.000;Tamara;She;1984-09-17;S;F;tamara12@adventure-works.com;110000,00;3;5;Lane Cove;New South Wales;Australia;9;Sport-100 Helmet, Black;31;Helmets;4;Accessories
576;11767;2384,07;1;2384,07;SO62020;2013-07-12 00:00:00.000;Meagan;Madan;1977-05-20;S;F;meagan8@adventure-works.com;90000,00;0;24;Hawthorne;Queensland;Australia;9;Touring-1000 Blue, 60;3;Touring Bikes;1;Bikes
214;11767;34,99;1;34,99;SO62020;2013-07-12 00:00:00.000;Meagan;Madan;1977-05-20;S;F;meagan8@adventure-works.com;90000,00;0;24;Hawthorne;Queensland;Australia;9;Sport-100 Helmet, Red;31;Helmets;4;Accessories
463;11767;24,49;1;24,49;SO62020;2013-07-12 00:00:00.000;Meagan;Madan;1977-05-20;S;F;meagan8@adventure-works.com;90000,00;0;24;Hawthorne;Queensland;Australia;9;Half-Finger Gloves, S;20;Gloves;3;Clothing
604;23100;539,99;1;539,99;SO62021;2013-07-12 00:00:00.000;Christy;Raje;1957-11-15;M;F;christy31@adventure-works.com;30000,00;2;20;Brisbane;Queensland;Australia;9;Road-750 Black, 44;2;Road Bikes;1;Bikes
538;23100;21,49;1;21,49;SO62021;2013-07-12 00:00:00.000;Christy;Raje;1957-11-15;M;F;christy31@adventure-works.com;30000,00;2;20;Brisbane;Queensland;Australia;9;LL Road Tire;37;Tires and Tubes;4;Accessories
480;23100;2,29;1;2,29;SO62021;2013-07-12 00:00:00.000;Christy;Raje;1957-11-15;M;F;christy31@adventure-works.com;30000,00;2;20;Brisbane;Queensland;Australia;9;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
484;11507;7,95;1;7,95;SO62022;2013-07-13 00:00:00.000;Isabella;Russell;1972-05-19;S;F;isabella30@adventure-works.com;60000,00;0;69;Victoria;British Columbia;Canada;6;Bike Wash - Dissolver;29;Cleaners;4;Accessories
535;11370;24,99;1;24,99;SO62023;2013-07-13 00:00:00.000;Alicia;Xu;1983-09-29;M;F;alicia3@adventure-works.com;20000,00;0;38;South Melbourne;Victoria;Australia;9;LL Mountain Tire;37;Tires and Tubes;4;Accessories
528;11370;4,99;1;4,99;SO62023;2013-07-13 00:00:00.000;Alicia;Xu;1983-09-29;M;F;alicia3@adventure-works.com;20000,00;0;38;South Melbourne;Victoria;Australia;9;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
485;22177;21,98;1;21,98;SO62024;2013-07-13 00:00:00.000;Meghan;Suarez;1958-09-22;M;F;meghan18@adventure-works.com;40000,00;2;13;Port Macquarie;New South Wales;Australia;9;Fender Set - Mountain;30;Fenders;4;Accessories
480;22177;2,29;1;2,29;SO62024;2013-07-13 00:00:00.000;Meghan;Suarez;1958-09-22;M;F;meghan18@adventure-works.com;40000,00;2;13;Port Macquarie;New South Wales;Australia;9;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
488;18727;53,99;1;53,99;SO62025;2013-07-13 00:00:00.000;Hailey;Hernandez;1967-04-09;S;F;hailey58@adventure-works.com;60000,00;1;35;Melbourne;Victoria;Australia;9;Short-Sleeve Classic Jersey, S;21;Jerseys;3;Clothing
491;17061;53,99;1;53,99;SO62026;2013-07-13 00:00:00.000;Brandi;Alonso;1978-10-07;M;F;brandi8@adventure-works.com;80000,00;3;15;Silverwater;New South Wales;Australia;9;Short-Sleeve Classic Jersey, XL;21;Jerseys;3;Clothing
